商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
飞哥 火锅底料特辣牛油 258g,19.9,0,https://img30.360buyimg.com/n1//jfs/t1/50003/5/10294/127813/5d761ba5Ee176cdc8/cfd0a4eaed93b370.jpg,调味酱料,粮油副食
立格仕 澳大利亚进口 番茄意面酱（复合调味料） 500g,25.8,0,https://img30.360buyimg.com/n1//jfs/t1/81398/31/10407/118832/5d7f5928Ee25a88c5/c4c53be070355ae3.jpg,调味酱料,粮油副食
味事达 特级金标生抽（酿造酱油） 1.9L,22,0,https://img30.360buyimg.com/n1//jfs/t1/66567/17/8254/83546/5d63acd7Ed906055f/0756fcf0db7a8776.jpg,调味酱料,粮油副食
味事达 特级金标生抽（酿造酱油） 500ml,8,0,https://img30.360buyimg.com/n1//jfs/t1/70313/29/8311/66781/5d63acd7Ea8dc15e3/b1d4bd40db4dd901.jpg,调味酱料,粮油副食
味事达 味极鲜特级酿造酱油 400ml*3,23.9,0,https://img30.360buyimg.com/n1//jfs/t1/48573/6/8667/193697/5d63acd8E890d9ef7/5cd5409bc141a378.jpg,调味酱料,粮油副食
味事达 特级草菇老抽（酿造酱油） 500ml,8.5,0,https://img30.360buyimg.com/n1//jfs/t1/78277/1/8322/61998/5d63acd7E5448c002/0f6b20e0e2a4df82.jpg,调味酱料,粮油副食
味事达 味极鲜特级酿造酱油 400ml,8.9,0,https://img30.360buyimg.com/n1//jfs/t1/41094/38/13055/78294/5d63acd5E36014b87/be29a6a671cef846.jpg,调味酱料,粮油副食
冒大汗 重庆老火锅底料 500g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/79194/6/11214/143355/5d8c1d80E1d5d3436/a3dcd959e7a6e7aa.jpg,调味酱料,粮油副食
佳仙 抄老火锅底料 600g+赠38g,36.9,0,https://img30.360buyimg.com/n1//jfs/t1/60002/14/11258/183710/5d8c1d80Eacd1764e/9efd8fe9a2ad08a0.jpg,调味酱料,粮油副食
百味来 意大利面酱番茄和罗勒风味 250g,10.8,0,https://img30.360buyimg.com/n1//jfs/t26929/188/1977595979/199986/8f7fc9eb/5bf3c2f4Nc92d2bf6.jpg,调味酱料,粮油副食
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
吉香居 爽口下饭菜 200g+200g,8.9,58,https://img30.360buyimg.com/n1//jfs/t1/80661/1/6710/177539/5d4be041E7d62cdba/e2dc5c951b459fe5.jpg,佐餐酱菜,粮油副食
吉香居 开味下饭酸菜 80g,1,156,https://img30.360buyimg.com/n1//jfs/t1/17204/15/15786/153009/5cb3e3dfEebeb1442/c43b2cf825c0c3a5.jpg,佐餐酱菜,粮油副食
吉香居 甜酸脆萝卜 80g,1,213,https://img30.360buyimg.com/n1//jfs/t1/51313/25/6545/120396/5d425fedE4587c6e6/72937fe2f3ad44a9.jpg,佐餐酱菜,粮油副食
吉香居 爽口脆榨菜七连包 560g（80g*7）,6.9,51,https://img30.360buyimg.com/n1//jfs/t1/17400/16/2182/142278/5c1a101cE8d491722/3c56180ac7c10656.jpg,佐餐酱菜,粮油副食
吉香居 酸爽小米辣 260g,3,32,https://img30.360buyimg.com/n1//jfs/t24673/199/2114415930/119474/fe1cf82e/5bc4370dN45c1e36f.jpg,佐餐酱菜,粮油副食
乌江 微辣涪陵榨菜,2.7,90,https://img30.360buyimg.com/n1//jfs/t1/76555/30/1325/232747/5cf8c8e4E90a7da1e/bd7f37467f74d261.jpg,佐餐酱菜,粮油副食
绿佳 原味笋丝雪菜 150g,1,33,https://img30.360buyimg.com/n1//jfs/t26404/227/1000370754/187439/f8d6d1ee/5bbf0379N9bbb79d0.jpg,佐餐酱菜,粮油副食
饭扫光 野香菌特惠装下饭菜 280g*2,15.8,46,https://img30.360buyimg.com/n1//jfs/t22207/41/2339872892/158439/77c03180/5b51a7a6N2050ee30.jpg,佐餐酱菜,粮油副食
老干妈 香辣菜 60g,1.7,36,https://img30.360buyimg.com/n1//jfs/t1/56472/29/1110/186384/5cecfe4dE0a53d7eb/c2ee03eacb8690c8.jpg,佐餐酱菜,粮油副食
吉香居 开味下饭酸菜七连包 560g（80g*7）,6.9,24,https://img30.360buyimg.com/n1//jfs/t1/10071/5/5816/148730/5c1a1014E8b970725/f0ebcd121269013b.jpg,佐餐酱菜,粮油副食
吉香居 甜酸脆萝卜七连包 560g（80g*7),6.9,28,https://img30.360buyimg.com/n1//jfs/t1/19568/9/2122/139576/5c1a1013Ec75b194d/659cbc16ac7a2b57.jpg,佐餐酱菜,粮油副食
乌江 脆口榨菜 22g*15袋,14.9,17,https://img30.360buyimg.com/n1//jfs/t1/21675/24/14926/169386/5cac638aEa4d13e27/f22827fcc08b28d4.jpg,佐餐酱菜,粮油副食
吉香居 鱼酸菜 260g,3.5,15,https://img30.360buyimg.com/n1//jfs/t24916/196/2154474142/154668/7311ec06/5bc43714N3f92d742.jpg,佐餐酱菜,粮油副食
吉香居 酸香泡豇豆 260g,4.9,11,https://img30.360buyimg.com/n1//jfs/t25135/157/2141968983/114681/6d912860/5bc43713Nb8de3a66.jpg,佐餐酱菜,粮油副食
清净园 宗家府切件泡菜 200g,8.9,13,https://img30.360buyimg.com/n1//jfs/t11353/182/2976343434/193754/94196e99/5cdd14afNbf976877.jpg,佐餐酱菜,粮油副食
老耿 爽口菜（酱腌菜） 400g,3,2,https://img30.360buyimg.com/n1//jfs/t1/38678/25/6634/148775/5cd2acc6Eb53dea3e/4f1db2e5ad277a72.jpg,佐餐酱菜,粮油副食
惠宜 橄榄菜三瓶装 150g*3,10.9,2,https://img30.360buyimg.com/n1//jfs/t1/5565/23/8707/102053/5baa43daE7b9ebf99/59cf9d8746e2091d.jpg,佐餐酱菜,粮油副食
清净园 宗家府切件泡菜优惠装 40g*5包,11.8,9,https://img30.360buyimg.com/n1//jfs/t1/64061/32/3386/123586/5d19d355Ed86e3f57/18d44988473f1b7d.jpg,佐餐酱菜,粮油副食
饭扫光 麻辣什锦+野蕨菜 280g*2,15.8,9,https://img30.360buyimg.com/n1//jfs/t1/43839/27/12520/144584/5d5b9c87E13a877ae/8a9f58eeb7e9f839.jpg,佐餐酱菜,粮油副食
吉香居 爽口脆榨菜 80g,1,315,https://img30.360buyimg.com/n1//jfs/t27427/184/1733744775/141409/62f13ffb/5bebe7d8N65e57149.jpg,佐餐酱菜,粮油副食
Great Value/惠宜 鲜香榨菜 600g (60g*10),7.8,4,https://img30.360buyimg.com/n1//jfs/t1/10185/36/7562/175372/5c2db5d2Ed32810f2/52a86fda2ec5456d.jpg,佐餐酱菜,粮油副食
